"County Code","District Code","School Code","Filler","Test Year","Type Id","County Name","District Name","School Name","Zip Code"
"34","67439","3434768",,"2016","7","Sacramento","Sacramento City Unified","John F. Kennedy High","95831"
"34","67439","3435419",,"2016","7","Sacramento","Sacramento City Unified","C. K. Mcclatchy High","95818"
"34","67439","3467439",,"2016","7","Sacramento","Sacramento City Unified","Sacramento City Unified District Level Program","95824"
"34","67439","6033765",,"2016","7","Sacramento","Sacramento City Unified","A. M. Winn Waldorf-Inspired","95827"
"34","67439","6033799",,"2016","10","Sacramento","Sacramento City Unified","Bowling Green Elementary","95823"
"34","67439","6033807",,"2016","7","Sacramento","Sacramento City Unified","Bret Harte Elementary","95818"
"34","67439","6033815",,"2016","7","Sacramento","Sacramento City Unified","Caleb Greenwood Elementary","95819"
"34","67439","6033823",,"2016","7","Sacramento","Sacramento City Unified","Camellia Elementary","95828"
"34","67439","6033831",,"2016","7","Sacramento","Sacramento City Unified","Caroline Wenzel Elementary","95831"
"34","67439","6033880",,"2016","7","Sacramento","Sacramento City Unified","David Lubin Elementary","95816"
"34","67439","6033906",,"2016","7","Sacramento","Sacramento City Unified","Earl Warren Elementary","95820"
"34","67439","6033914",,"2016","7","Sacramento","Sacramento City Unified","Edward Kemble Elementary","95822"
"34","67439","6033930",,"2016","7","Sacramento","Sacramento City Unified","Elder Creek Elementary","95824"
"34","67439","6033948",,"2016","7","Sacramento","Sacramento City Unified","Ethel I. Baker Elementary","95824"
"34","67439","6033955",,"2016","7","Sacramento","Sacramento City Unified","Ethel Phillips Elementary","95820"
"34","67439","6033997",,"2016","7","Sacramento","Sacramento City Unified","H. W. Harkness Elementary","95822"
"34","67439","6034003",,"2016","7","Sacramento","Sacramento City Unified","Hollywood Park Elementary","95822"
"34","67439","6034011",,"2016","7","Sacramento","Sacramento City Unified","Hubert H. Bancroft Elementary","95826"
"34","67439","6034029",,"2016","7","Sacramento","Sacramento City Unified","Isador Cohen Elementary","95826"
"34","67439","6034037",,"2016","7","Sacramento","Sacramento City Unified","Leataata Floyd Elementary","95818"
"34","67439","6034045",,"2016","7","Sacramento","Sacramento City Unified","John Bidwell Elementary","95822"
"34","67439","6034052",,"2016","7","Sacramento","Sacramento City Unified","John Cabrillo Elementary","95822"
"34","67439","6034060",,"2016","7","Sacramento","Sacramento City Unified","John D. Sloat Elementary","95822"
"34","67439","6034078",,"2016","7","Sacramento","Sacramento City Unified","Alice Birney Waldorf-Inspired","95831"
"34","67439","6034136",,"2016","7","Sacramento","Sacramento City Unified","Mark Twain Elementary","95820"
"34","67439","6034169",,"2016","7","Sacramento","Sacramento City Unified","Nicholas Elementary","95823"
"34","67439","6034177",,"2016","7","Sacramento","Sacramento City Unified","O. W. Erlewine Elementary","95826"
"34","67439","6034185",,"2016","7","Sacramento","Sacramento City Unified","Oak Ridge Elementary","95820"
"34","67439","6034193",,"2016","7","Sacramento","Sacramento City Unified","Pacific Elementary","95824"
"34","67439","6034201",,"2016","7","Sacramento","Sacramento City Unified","Parkway Elementary","95823"
"34","67439","6034219",,"2016","7","Sacramento","Sacramento City Unified","Peter Burnett Elementary","95824"
"34","67439","6034227",,"2016","7","Sacramento","Sacramento City Unified","Phoebe A. Hearst Elementary","95819"
"34","67439","6034235",,"2016","7","Sacramento","Sacramento City Unified","Pony Express Elementary","95831"
"34","67439","6034243",,"2016","7","Sacramento","Sacramento City Unified","Crocker/Riverside Elementary","95818"
"34","67439","6034250",,"2016","7","Sacramento","Sacramento City Unified","Sequoia Elementary","95826"
"34","67439","6034276",,"2016","7","Sacramento","Sacramento City Unified","Sutterville Elementary","95822"
"34","67439","6034284",,"2016","7","Sacramento","Sacramento City Unified","Tahoe Elementary","95820"
"34","67439","6034292",,"2016","7","Sacramento","Sacramento City Unified","Theodore Judah Elementary","95819"
"34","67439","6034326",,"2016","7","Sacramento","Sacramento City Unified","William Land Elementary","95818"
"34","67439","6034334",,"2016","7","Sacramento","Sacramento City Unified","Woodbine Elementary","95822"
"34","67439","6059273",,"2016","7","Sacramento","Sacramento City Unified","Albert Einstein Middle","95826"
"34","67439","6059281",,"2016","7","Sacramento","Sacramento City Unified","California Middle","95818"
"34","67439","6059299",,"2016","7","Sacramento","Sacramento City Unified","Rosa Parks Elementary","95822"
"34","67439","6059307",,"2016","7","Sacramento","Sacramento City Unified","Fern Bacon Middle","95823"
"34","67439","6059315",,"2016","7","Sacramento","Sacramento City Unified","Leonardo Da Vinci","95822"
"34","67439","6059323",,"2016","7","Sacramento","Sacramento City Unified","John H. Still","95832"
"34","67439","6059356",,"2016","7","Sacramento","Sacramento City Unified","Sam Brannan Middle","95822"
"34","67439","6059364",,"2016","7","Sacramento","Sacramento City Unified","Will C. Wood Middle","95824"
"34","67439","6061832",,"2016","7","Sacramento","Sacramento City Unified","Kit Carson Middle","95819"
"34","67439","6066690",,"2016","7","Sacramento","Sacramento City Unified","Sutter Middle","95816"
"34","67439","6071336",,"2016","7","Sacramento","Sacramento City Unified","Susan B. Anthony Elementary","95832"
"34","67439","6096150",,"2016","7","Sacramento","Sacramento City Unified","James Marshall Elementary","95827"
"34","67439","6096168",,"2016","7","Sacramento","Sacramento City Unified","Genevieve Didion","95831"
"34","67439","6097083",,"2016","7","Sacramento","Sacramento City Unified","Golden Empire Elementary","95826"
"34","67439","6099808",,"2016","7","Sacramento","Sacramento City Unified","Abraham Lincoln Elementary","95827"
"34","67439","6107239",,"2016","7","Sacramento","Sacramento City Unified","Martin Luther King, Jr.","95831"
"34","67439","6110662",,"2016","7","Sacramento","Sacramento City Unified","Father Keith B. Kenny","95817"
"34","67439","6111389",,"2016","7","Sacramento","Sacramento City Unified","Matsuyama Elementary","95831"
"34","67439","6117097",,"2016","7","Sacramento","Sacramento City Unified","Success Academy","95824"
"34","67439","6119440",,"2016","7","Sacramento","Sacramento City Unified","Cesar Chavez Intermediate","95822"
"34","67447","0000000",,"2016","6","Sacramento","San Juan Unified","","     "
"34","67447","0112169",,"2016","9","Sacramento","California Montessori Project-San Juan C","California Montessori Project-San Juan Campus","95608"
"34","67447","0114983",,"2016","9","Sacramento","Golden Valley River","Golden Valley River","95662"
"34","67447","0120469",,"2016","9","Sacramento","Aspire Alexander Twilight College Prepar","Aspire Alexander Twilight College Preparatory Acad","95821"
"34","67447","0121467",,"2016","9","Sacramento","Aspire Alexander Twilight Secondary Acad","Aspire Alexander Twilight Secondary Academy","95821"
"34","67447","0128124",,"2016","9","Sacramento","Gateway International","Gateway International","95864"
"34","67447","0132399",,"2016","9","Sacramento","Golden Valley Orchard","Golden Valley Orchard","95662"
"34","67447","3430048",,"2016","7","Sacramento","San Juan Unified","Mesa Verde High","95621"
"34","67447","3430097",,"2016","7","Sacramento","San Juan Unified","La Entrada Continuation High","95841"
"34","67447","3430386",,"2016","7","Sacramento","San Juan Unified","El Sereno Alternative Education","95628"
"34","67447","3430394",,"2016","7","Sacramento","San Juan Unified","La Vista Center","95628"
"34","67447","3430493",,"2016","7","Sacramento","San Juan Unified","Bella Vista High","95628"
"34","67447","3430691",,"2016","9","Sacramento","Options For Youth-San Juan","Options For Youth-San Juan","95608"
"34","67447","3430717",,"2016","10","Sacramento","San Juan Unified","Visions In Education","95608"
"34","67447","3430758",,"2016","10","Sacramento","San Juan Unified","San Juan Choices Charter","95864"
"34","67447","3431111",,"2016","7","Sacramento","San Juan Unified","Casa Roble Fundamental High","95662"
"34","67447","3432051",,"2016","7","Sacramento","San Juan Unified","Del Campo High","95628"
"34","67447","3432317",,"2016","7","Sacramento","San Juan Unified","El Camino Fundamental High","95821"
"34","67447","3432838",,"2016","7","Sacramento","San Juan Unified","Encina Preparatory High","95825"
"34","67447","3435930",,"2016","7","Sacramento","San Juan Unified","Mira Loma High","95821"
"34","67447","3436714",,"2016","7","Sacramento","San Juan Unified","Rio Americano High","95864"
"34","67447","3438504",,"2016","7","Sacramento","San Juan Unified","San Juan High","95610"
"34","67447","3467447",,"2016","7","Sacramento","San Juan Unified","San Juan Unified District Level Program","95608"
"34","67447","6034342",,"2016","7","Sacramento","San Juan Unified","Arcade Fundamental Middle","95821"
"34","67447","6034359",,"2016","7","Sacramento","San Juan Unified","Arden Middle","95864"
"34","67447","6034367",,"2016","7","Sacramento","San Juan Unified","Arlington Heights Elementary","95621"
"34","67447","6034375",,"2016","7","Sacramento","San Juan Unified","John Barrett Middle","95608"
"34","67447","6034383",,"2016","7","Sacramento","San Juan Unified","Cameron Ranch Elementary","95608"
"34","67447","6034391",,"2016","7","Sacramento","San Juan Unified","Carmichael Elementary","95608"
"34","67447","6034409",,"2016","7","Sacramento","San Juan Unified","Andrew Carnegie Middle","95662"
"34","67447","6034425",,"2016","7","Sacramento","San Juan Unified","Winston Churchill Middle","95608"
"34","67447","6034433",,"2016","7","Sacramento","San Juan Unified","Carriage Drive Elementary","95621"
"34","67447","6034441",,"2016","7","Sacramento","San Juan Unified","Cottage Elementary","95825"
"34","67447","6034458",,"2016","7","Sacramento","San Juan Unified","James R. Cowan Fundamental Elementary","95821"
"34","67447","6034466",,"2016","7","Sacramento","San Juan Unified","Coyle Avenue Elementary","95608"
"34","67447","6034482",,"2016","7","Sacramento","San Juan Unified","Del Dayo Elementary","95608"
"34","67447","6034490",,"2016","7","Sacramento","San Juan Unified","Del Paso Manor Elementary","95821"
"34","67447","6034508",,"2016","7","Sacramento","San Juan Unified","Mary Deterding Elementary","95608"
"34","67447","6034516",,"2016","7","Sacramento","San Juan Unified","Harry Dewey Fundamental Elementary","95628"
"34","67447","6034524",,"2016","7","Sacramento","San Juan Unified","Dyer-Kelly Elementary","95821"
"34","67447","6034540",,"2016","7","Sacramento","San Juan Unified","Thomas Edison Language Institute K-8","95864"
"34","67447","6034573",,"2016","7","Sacramento","San Juan Unified","Grand Oaks Elementary","95621"
"34","67447","6034581",,"2016","7","Sacramento","San Juan Unified","Green Oaks Fundamental Elementary","95662"
"34","67447","6034599",,"2016","7","Sacramento","San Juan Unified","Greer Elementary","95825"
"34","67447","6034623",,"2016","7","Sacramento","San Juan Unified","Howe Avenue Elementary","95825"
"34","67447","6034631",,"2016","7","Sacramento","San Juan Unified","Thomas Kelly Elementary","95608"
"34","67447","6034656",,"2016","7","Sacramento","San Juan Unified","Kingswood K-8","95610"
"34","67447","6034672",,"2016","7","Sacramento","San Juan Unified","Earl Legette Elementary","95628"
"34","67447","6034680",,"2016","7","Sacramento","San Juan Unified","Lichen K-8","95621"
"34","67447","6034706",,"2016","7","Sacramento","San Juan Unified","Mariemont Elementary","95864"
"34","67447","6034714",,"2016","7","Sacramento","San Juan Unified","Mariposa Avenue Elementary","95610"
"34","67447","6034730",,"2016","7","Sacramento","San Juan Unified","Mission Avenue Open Elementary","95608"
"34","67447","6034755",,"2016","7","Sacramento","San Juan Unified","Northridge Elementary","95628"
"34","67447","6034771",,"2016","7","Sacramento","San Juan Unified","Oakview Community Elementary","95662"
"34","67447","6034797",,"2016","7","Sacramento","San Juan Unified","Orangevale Open K-8","95628"
"34","67447","6034813",,"2016","7","Sacramento","San Juan Unified","Pasadena Avenue Elementary","95821"
"34","67447","6034821",,"2016","7","Sacramento","San Juan Unified","Louis Pasteur Fundamental Middle","95662"
"34","67447","6034839",,"2016","7","Sacramento","San Juan Unified","Charles Peck Elementary","95608"
"34","67447","6034847",,"2016","7","Sacramento","San Juan Unified","Pershing Elementary","95662"
"34","67447","6034870",,"2016","7","Sacramento","San Juan Unified","Will Rogers Middle","95628"
"34","67447","6034896",,"2016","7","Sacramento","San Juan Unified","Albert Schweitzer Elementary","95608"
"34","67447","6034904",,"2016","7","Sacramento","San Juan Unified","Sierra Oaks K-8","95864"
"34","67447","6034912",,"2016","7","Sacramento","San Juan Unified","Skycrest Elementary","95610"
"34","67447","6034920",,"2016","7","Sacramento","San Juan Unified","Starr King K-8","95608"
"34","67447","6034938",,"2016","7","Sacramento","San Juan Unified","Ralph Richardson Center","95608"
"34","67447","6034946",,"2016","7","Sacramento","San Juan Unified","Sylvan Middle","95610"
"34","67447","6034953",,"2016","7","Sacramento","San Juan Unified","Twin Lakes Elementary","95662"
"34","67447","6034961",,"2016","7","Sacramento","San Juan Unified","Whitney Avenue Elementary","95821"
"34","67447","6068670",,"2016","7","Sacramento","San Juan Unified","Cambridge Heights Elementary","95621"
"34","67447","6097810",,"2016","7","Sacramento","San Juan Unified","Woodside K-8","95610"
"34","67447","6103816",,"2016","7","Sacramento","San Juan Unified","Trajan Elementary","95662"
"34","67447","6104244",,"2016","7","Sacramento","San Juan Unified","Valley Oaks","95821"
"34","67447","6105928",,"2016","7","Sacramento","San Juan Unified","Ottomon Way Elementary","95662"
"34","67447","6111363",,"2016","7","Sacramento","San Juan Unified","Gold River Discovery Center K-8","95670"
"34","73973","0000000",,"2016","6","Sacramento","Center Joint Unified","","     "
