"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage Near Standard","Area 4 Percentage Below Standard"
"01","61143","6097729",,2016,206,"B",13,"13",13,5,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,206,"B",13,"13",13,13,"1",13,"13","","38","23","62","31","8","13","23","62","15","23","62","15","31","62","8","15","77","8"
"01","61143","6097729",,2016,206,"B",13,"13",13,13,"2",13,"13","","31","38","69","15","15","13","54","31","15","38","38","23","38","54","8","0","0","0"
"01","61143","6097729",,2016,207,"B",15,"15",15,3,"2",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,3,"1",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,4,"1",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,4,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,5,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,5,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,207,"B",15,"15",15,13,"1",15,"15","","7","20","27","40","33","15","0","53","47","13","40","47","7","73","20","13","53","33"
"01","61143","6097729",,2016,207,"B",15,"15",15,13,"2",15,"15","","13","20","33","27","40","15","27","20","53","7","33","60","20","60","20","0","0","0"
"01","61143","6097729",,2016,220,"B",5,"5",5,3,"2",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,3,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,4,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,4,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,5,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,5,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,13,"1",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,220,"B",5,"5",5,13,"2",5,"5","","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,3,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,3,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,4,"2",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,4,"1",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,5,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,5,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,13,"2",6,"6","","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,222,"B",6,"6",6,13,"1",6,"6","","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,3,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,3,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,5,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,5,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,13,"2",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,223,"B",2,"2",2,13,"1",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,3,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,3,"1",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,4,"1",10,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,4,"2",10,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,5,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,5,"1",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,224,"B",22,"20",20,13,"1",22,"20","","40","25","65","20","15","20","30","55","15","45","30","25","20","60","20","35","60","5"
"01","61143","6097729",,2016,224,"B",22,"20",20,13,"2",22,"20","","25","35","60","30","10","20","45","45","10","20","50","30","35","60","5","0","0","0"
"01","61143","6097729",,2016,226,"B",78,"73",72,3,"2",29,"28","2501.5","56","30","85","11","4","27","56","37","7","70","26","4","63","37","0","0","0","0"
"01","61143","6097729",,2016,226,"B",78,"72",72,3,"1",29,"28","2486.8","50","36","86","7","7","28","39","46","14","39","46","14","57","39","4","54","43","4"
"01","61143","6097729",,2016,226,"B",78,"72",72,4,"1",25,"20","2511.0","35","40","75","15","10","20","25","65","10","40","55","5","20","75","5","35","60","5"
"01","61143","6097729",,2016,226,"B",78,"73",72,4,"2",25,"21","2519.1","33","48","81","19","0","21","43","52","5","43","52","5","43","48","10","0","0","0"
"01","61143","6097729",,2016,226,"B",78,"73",72,5,"2",24,"24","2601.3","63","25","88","13","0","24","75","25","0","63","38","0","58","38","4","0","0","0"
"01","61143","6097729",,2016,226,"B",78,"72",72,5,"1",24,"24","2601.4","67","25","92","8","0","24","67","33","0","63","38","0","58","42","0","58","38","4"
"01","61143","6097729",,2016,226,"B",78,"72",72,13,"1",78,"72","","51","33","85","10","6","72","44","47","8","47","46","7","47","50","3","50","46","4"
"01","61143","6097729",,2016,226,"B",78,"73",72,13,"2",78,"73","","51","33","85","14","1","72","58","38","4","60","38","3","56","40","4","0","0","0"
"01","61143","6097729",,2016,227,"B",30,"30",30,3,"2",11,"11","2476.2","18","64","82","18","0","11","55","36","9","36","45","18","55","45","0","0","0","0"
"01","61143","6097729",,2016,227,"B",30,"30",30,3,"1",11,"11","2485.7","55","27","82","18","0","11","45","55","0","45","55","0","36","55","9","45","45","9"
"01","61143","6097729",,2016,227,"B",30,"30",30,4,"1",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,227,"B",30,"30",30,4,"2",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,227,"B",30,"30",30,5,"2",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,227,"B",30,"30",30,5,"1",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6097729",,2016,227,"B",30,"30",30,13,"1",30,"30","","47","37","83","10","7","30","50","43","7","40","53","7","37","50","13","60","33","7"
"01","61143","6097729",,2016,227,"B",30,"30",30,13,"2",30,"30","","33","43","77","13","10","30","53","33","13","40","43","17","57","30","13","0","0","0"
"01","61143","6105316",,2016,1,"B",138,"129",129,3,"1",40,"38","2456.6","34","24","58","29","13","38","34","50","16","34","42","24","37","55","8","24","61","16"
"01","61143","6105316",,2016,1,"B",138,"130",130,3,"2",40,"38","2469.5","21","55","76","18","5","38","42","50","8","37","53","11","42","53","5","0","0","0"
"01","61143","6105316",,2016,1,"B",138,"130",130,4,"2",67,"63","2482.2","27","22","49","25","25","63","39","31","31","31","40","29","42","29","29","0","0","0"
"01","61143","6105316",,2016,1,"B",138,"129",129,4,"1",67,"63","2485.8","32","27","59","17","24","63","37","41","22","24","54","22","24","60","16","35","44","21"
"01","61143","6105316",,2016,1,"B",138,"129",129,5,"1",31,"28","2458.1","4","32","36","25","39","28","7","50","43","11","54","36","14","46","39","14","68","18"
"01","61143","6105316",,2016,1,"B",138,"130",130,5,"2",31,"29","2443.3","7","14","21","21","59","29","10","24","66","10","31","59","7","28","66","0","0","0"
"01","61143","6105316",,2016,1,"B",138,"130",130,13,"2",138,"130","","21","30","51","22","27","130","33","35","32","28","42","30","34","36","30","0","0","0"
"01","61143","6105316",,2016,1,"B",138,"129",129,13,"1",138,"129","","26","27","53","22","24","129","29","46","25","24","50","26","26","56","19","27","54","19"
"01","61143","6105316",,2016,3,"B",64,"61",61,3,"2",19,"18","2458.3","22","56","78","17","6","18","50","39","11","33","61","6","39","50","11","0","0","0"
"01","61143","6105316",,2016,3,"B",64,"61",61,3,"1",19,"18","2414.3","17","22","39","44","17","18","11","61","28","17","50","33","22","72","6","11","67","22"
"01","61143","6105316",,2016,3,"B",64,"61",61,4,"1",25,"25","2451.9","20","32","52","8","40","25","20","44","36","12","60","28","20","56","24","24","48","28"
"01","61143","6105316",,2016,3,"B",64,"61",61,4,"2",25,"25","2478.1","32","12","44","28","28","25","42","29","29","38","29","33","38","29","33","0","0","0"
"01","61143","6105316",,2016,3,"B",64,"61",61,5,"2",20,"18","2449.8","11","17","28","17","56","18","17","28","56","17","28","56","6","33","61","0","0","0"
"01","61143","6105316",,2016,3,"B",64,"61",61,5,"1",20,"18","2453.3","0","33","33","22","44","18","6","39","56","11","50","39","11","50","39","6","83","11"
"01","61143","6105316",,2016,3,"B",64,"61",61,13,"1",64,"61","","13","30","43","23","34","61","13","48","39","13","54","33","18","59","23","15","64","21"
"01","61143","6105316",,2016,3,"B",64,"61",61,13,"2",64,"61","","23","26","49","21","30","61","37","32","32","30","38","32","28","37","35","0","0","0"
"01","61143","6105316",,2016,4,"B",74,"69",69,3,"2",21,"20","2479.5","20","55","75","20","5","20","35","60","5","40","45","15","45","55","0","0","0","0"
"01","61143","6105316",,2016,4,"B",74,"68",68,3,"1",21,"20","2494.6","50","25","75","15","10","20","55","40","5","50","35","15","50","40","10","35","55","10"
"01","61143","6105316",,2016,4,"B",74,"68",68,4,"1",42,"38","2508.1","39","24","63","24","13","38","47","39","13","32","50","18","26","63","11","42","42","16"
"01","61143","6105316",,2016,4,"B",74,"69",69,4,"2",42,"38","2484.9","24","29","53","24","24","38","37","32","32","26","47","26","45","29","26","0","0","0"
"01","61143","6105316",,2016,4,"B",74,"69",69,5,"2",11,"11","2432.7","0","9","9","27","64","11","0","18","82","0","36","64","9","18","73","0","0","0"
"01","61143","6105316",,2016,4,"B",74,"68",68,5,"1",11,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,4,"B",74,"68",68,13,"1",74,"68","","38","25","63","22","15","68","44","44","12","34","47","19","32","53","15","38","46","16"
"01","61143","6105316",,2016,4,"B",74,"69",69,13,"2",74,"69","","19","33","52","23","25","69","30","38","32","26","45","29","39","35","26","0","0","0"
"01","61143","6105316",,2016,6,"B",121,"114",114,3,"2",37,"35","2470.3","23","51","74","20","6","35","40","51","9","40","49","11","43","51","6","0","0","0"
"01","61143","6105316",,2016,6,"B",121,"114",114,3,"1",37,"35","2459.5","37","23","60","26","14","35","37","46","17","37","40","23","40","51","9","26","57","17"
"01","61143","6105316",,2016,6,"B",121,"114",114,4,"1",60,"57","2497.0","35","30","65","16","19","57","40","42","18","26","53","21","26","60","14","39","44","18"
"01","61143","6105316",,2016,6,"B",121,"114",114,4,"2",60,"57","2487.3","30","25","54","21","25","57","43","27","30","34","38","29","46","27","27","0","0","0"
"01","61143","6105316",,2016,6,"B",121,"114",114,5,"2",24,"22","2429.5","5","9","14","23","64","22","9","18","73","9","27","64","0","32","68","0","0","0"
"01","61143","6105316",,2016,6,"B",121,"114",114,5,"1",24,"22","2454.0","5","27","32","27","41","22","9","50","41","14","45","41","14","45","41","14","64","23"
"01","61143","6105316",,2016,6,"B",121,"114",114,13,"1",121,"114","","30","27","57","21","22","114","33","45","22","27","47","25","28","54","18","30","52","18"
"01","61143","6105316",,2016,6,"B",121,"114",114,13,"2",121,"114","","23","30","53","21","26","114","35","33","32","31","39","30","36","35","28","0","0","0"
"01","61143","6105316",,2016,7,"B",3,"2",2,4,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,7,"B",3,"2",2,4,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,7,"B",3,"2",2,5,"1",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,7,"B",3,"2",2,5,"2",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,7,"B",3,"2",2,13,"2",3,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,7,"B",3,"2",2,13,"1",3,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,4,"2",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,4,"1",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,5,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,5,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,13,"2",3,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,8,"B",3,"2",2,13,"1",3,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,31,"B",62,"59",59,3,"2",16,"15","2446.2","13","40","53","40","7","15","33","53","13","20","60","20","20","67","13","0","0","0"
"01","61143","6105316",,2016,31,"B",62,"59",59,3,"1",16,"15","2412.4","20","13","33","40","27","15","20","53","27","20","47","33","13","73","13","13","53","33"
"01","61143","6105316",,2016,31,"B",62,"59",59,4,"1",27,"26","2445.0","23","19","42","19","38","26","23","38","38","15","46","38","19","58","23","19","50","31"
"01","61143","6105316",,2016,31,"B",62,"59",59,4,"2",27,"26","2445.3","19","15","35","23","42","26","24","32","44","16","40","44","32","24","44","0","0","0"
"01","61143","6105316",,2016,31,"B",62,"59",59,5,"1",19,"18","2431.5","0","22","22","28","50","18","0","44","56","0","61","39","6","39","56","11","67","22"
"01","61143","6105316",,2016,31,"B",62,"59",59,5,"2",19,"18","2419.4","6","6","11","17","72","18","6","22","72","6","22","72","6","11","83","0","0","0"
"01","61143","6105316",,2016,31,"B",62,"59",59,13,"2",62,"59","","14","19","32","25","42","59","21","34","45","14","40","47","21","31","48","0","0","0"
"01","61143","6105316",,2016,31,"B",62,"59",59,13,"1",62,"59","","15","19","34","27","39","59","15","44","41","12","51","37","14","56","31","15","56","29"
"01","61143","6105316",,2016,74,"B",32,"31",31,3,"2",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,74,"B",32,"31",31,3,"1",7,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,74,"B",32,"31",31,4,"1",15,"14","2424.8","14","21","36","14","50","14","21","36","43","14","36","50","7","64","29","21","50","29"
"01","61143","6105316",,2016,74,"B",32,"31",31,4,"2",15,"14","2402.3","7","7","14","21","64","14","8","38","54","0","38","62","15","15","69","0","0","0"
"01","61143","6105316",,2016,74,"B",32,"31",31,5,"2",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,74,"B",32,"31",31,5,"1",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,74,"B",32,"31",31,13,"1",32,"31","","16","13","29","23","48","31","19","39","42","16","32","52","10","48","42","16","52","32"
"01","61143","6105316",,2016,74,"B",32,"31",31,13,"2",32,"31","","10","10","19","23","58","31","13","30","57","7","37","57","13","20","67","0","0","0"
"01","61143","6105316",,2016,76,"B",9,"6",6,3,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"7",7,3,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"7",7,4,"2",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"6",6,4,"1",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"6",6,5,"1",4,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"7",7,5,"2",4,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"7",7,13,"2",9,"7","","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,76,"B",9,"6",6,13,"1",9,"6","","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,77,"B",2,"1",1,3,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,77,"B",2,"1",1,3,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,77,"B",2,"1",1,4,"1",1,"0","*","*","*","*","*","*","0","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,77,"B",2,"1",1,4,"2",1,"0","*","*","*","*","*","*","0","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6105316",,2016,77,"B",2,"1",1,13,"2",2,"1","","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
